,Rk,G,Date,Age,Tm,LOC,Opp,RES,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,EVAL,SEASON
807,8,8.0,2014-11-10,22,UTA,away,IND,-11,0,791.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.75,1.0,4.0,5.0,0.0,0.0,1.0,1.0,3.0,3.0,2.3,-9.0,6.0,2014-2015
808,9,9.0,2014-11-12,22,UTA,away,ATL,-3,0,718.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,5.4,7.0,8.0,2014-2015
809,10,10.0,2014-11-14,22,UTA,away,NYK,2,0,1005.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,6.0,0.667,1.0,3.0,4.0,1.0,0.0,2.0,0.0,3.0,4.0,4.3,-13.0,7.0,2014-2015
810,11,11.0,2014-11-15,22,UTA,away,TOR,-18,0,1079.0,3.0,5.0,0.6,0.0,0.0,0.0,2.0,3.0,0.667,4.0,4.0,8.0,0.0,0.0,1.0,1.0,3.0,8.0,7.8,-12.0,13.0,2014-2015
811,12,12.0,2014-11-18,22,UTA,home,OKC,17,0,983.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,6.0,7.9,23.0,12.0,2014-2015
812,13,13.0,2014-11-21,22,UTA,away,GSW,-13,0,1059.0,6.0,7.0,0.857,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,5.0,1.0,2.0,2.0,2.0,3.0,12.0,12.7,11.0,18.0,2014-2015
813,14,14.0,2014-11-22,22,UTA,home,NOP,-12,0,860.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,2.0,5.0,7.0,0.0,1.0,2.0,1.0,3.0,5.0,7.1,-7.0,13.0,2014-2015
814,15,15.0,2014-11-24,22,UTA,home,CHI,-2,0,812.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.2,-4.0,3.0,2014-2015
815,16,16.0,2014-11-26,22,UTA,away,OKC,-15,0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,0.9,-11.0,5.0,2014-2015
816,17,17.0,2014-11-29,22,UTA,home,LAC,-16,0,1210.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,2.0,0.0,1.0,4.0,5.6,10.0,10.0,2014-2015
817,18,18.0,2014-12-01,22,UTA,home,DEN,-2,0,1466.0,3.0,7.0,0.429,0.0,0.0,0.0,3.0,6.0,0.5,3.0,4.0,7.0,1.0,0.0,1.0,0.0,1.0,9.0,8.4,5.0,11.0,2014-2015
818,19,19.0,2014-12-03,22,UTA,home,TOR,-19,0,757.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,3.0,7.0,0.0,0.0,3.0,0.0,4.0,6.0,9.6,-9.0,16.0,2014-2015
819,20,20.0,2014-12-05,22,UTA,home,ORL,-5,0,697.0,2.0,5.0,0.4,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,6.0,2014-2015
820,21,21.0,2014-12-08,22,UTA,away,SAC,-9,0,1256.0,5.0,8.0,0.625,0.0,0.0,0.0,2.0,4.0,0.5,6.0,3.0,9.0,1.0,0.0,1.0,1.0,3.0,12.0,11.9,3.0,17.0,2014-2015
821,22,22.0,2014-12-09,22,UTA,home,SAS,4,0,921.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,6.0,5.7,6.0,9.0,2014-2015
822,23,23.0,2014-12-12,22,UTA,home,MIA,-5,0,1538.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,6.0,0.833,4.0,7.0,11.0,4.0,1.0,5.0,0.0,2.0,9.0,19.4,10.0,29.0,2014-2015
823,24,24.0,2014-12-14,22,UTA,away,WAS,-9,1,1869.0,3.0,5.0,0.6,0.0,0.0,0.0,1.0,2.0,0.5,3.0,6.0,9.0,1.0,2.0,3.0,3.0,2.0,7.0,9.2,-13.0,16.0,2014-2015
824,25,25.0,2014-12-16,22,UTA,away,NOP,-8,1,1987.0,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,9.0,2.0,0.0,3.0,0.0,3.0,6.0,10.0,8.0,17.0,2014-2015
825,26,26.0,2014-12-17,22,UTA,away,MIA,18,0,1166.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,7.0,9.0,1.0,1.0,2.0,1.0,2.0,6.0,10.2,5.0,18.0,2014-2015
826,27,27.0,2014-12-19,22,UTA,away,ORL,7,0,851.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,6.0,7.7,-2.0,12.0,2014-2015
827,28,28.0,2014-12-20,22,UTA,away,CHO,-18,0,1800.0,5.0,6.0,0.833,0.0,0.0,0.0,1.0,2.0,0.5,5.0,7.0,12.0,0.0,1.0,2.0,1.0,3.0,11.0,14.2,-20.0,23.0,2014-2015
828,29,29.0,2014-12-22,22,UTA,away,MEM,6,0,1770.0,1.0,6.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,16.0,0.0,0.0,2.0,2.0,3.0,2.0,3.2,5.0,13.0,2014-2015
829,30,30.0,2014-12-27,22,UTA,home,PHI,17,0,1017.0,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,2.0,2.0,3.0,2.0,2.0,4.0,8.4,-3.0,14.0,2014-2015
830,31,31.0,2014-12-29,22,UTA,away,LAC,-4,0,1507.0,5.0,7.0,0.714,0.0,0.0,0.0,1.0,1.0,1.0,5.0,8.0,13.0,2.0,1.0,0.0,2.0,4.0,11.0,12.8,-6.0,23.0,2014-2015
831,32,32.0,2014-12-30,22,UTA,home,MIN,6,0,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.2,-9.0,5.0,2014-2015
832,33,33.0,2015-01-02,22,UTA,home,ATL,-6,0,1446.0,3.0,3.0,1.0,0.0,0.0,0.0,5.0,6.0,0.833,2.0,5.0,7.0,1.0,0.0,4.0,0.0,2.0,11.0,15.3,14.0,22.0,2014-2015
833,34,34.0,2015-01-03,22,UTA,away,MIN,12,1,1859.0,5.0,7.0,0.714,0.0,0.0,0.0,3.0,6.0,0.5,2.0,9.0,11.0,1.0,1.0,6.0,1.0,3.0,13.0,16.7,11.0,26.0,2014-2015
834,35,35.0,2015-01-05,22,UTA,home,IND,-4,1,1755.0,4.0,5.0,0.8,0.0,0.0,0.0,3.0,6.0,0.5,2.0,2.0,4.0,0.0,0.0,3.0,3.0,3.0,11.0,7.8,-1.0,11.0,2014-2015
835,36,36.0,2015-01-07,22,UTA,away,CHI,20,1,2185.0,5.0,8.0,0.625,0.0,0.0,0.0,1.0,2.0,0.5,6.0,8.0,14.0,0.0,2.0,5.0,2.0,2.0,11.0,16.3,19.0,26.0,2014-2015
836,37,37.0,2015-01-09,22,UTA,away,OKC,-5,1,2285.0,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,2.0,5.0,7.0,3.0,3.0,7.0,3.0,2.0,4.0,12.1,-20.0,20.0,2014-2015
837,38,38.0,2015-01-10,22,UTA,away,HOU,-15,1,2087.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,1.0,3.0,3.0,1.0,4.0,6.7,-10.0,13.0,2014-2015
838,39,39.0,2015-01-13,22,UTA,home,GSW,-11,0,1910.0,4.0,9.0,0.444,0.0,0.0,0.0,8.0,11.0,0.727,4.0,7.0,11.0,4.0,2.0,3.0,1.0,1.0,16.0,20.5,6.0,27.0,2014-2015
839,40,40.0,2015-01-16,22,UTA,home,LAL,9,0,1485.0,3.0,6.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,6.0,3.0,2.0,3.0,2.0,2.0,7.0,10.0,10.0,16.0,2014-2015
840,41,41.0,2015-01-18,22,UTA,away,SAS,-20,0,1713.0,5.0,10.0,0.5,0.0,0.0,0.0,3.0,5.0,0.6,7.0,11.0,18.0,2.0,0.0,4.0,1.0,1.0,13.0,18.2,-15.0,29.0,2014-2015
841,42,42.0,2015-01-21,22,UTA,away,CLE,-14,0,1187.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,3.0,0.0,1.0,1.0,4.0,6.0,8.6,-6.0,16.0,2014-2015
842,43,43.0,2015-01-22,22,UTA,away,MIL,2,1,2101.0,5.0,7.0,0.714,0.0,0.0,0.0,4.0,6.0,0.667,4.0,6.0,10.0,1.0,1.0,1.0,3.0,1.0,14.0,13.9,-5.0,20.0,2014-2015
843,44,44.0,2015-01-24,22,UTA,home,BRK,35,0,1193.0,3.0,4.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,12.0,2.0,0.0,0.0,2.0,2.0,6.0,7.8,9.0,17.0,2014-2015
844,45,45.0,2015-01-26,22,UTA,home,BOS,-9,0,1566.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,10.0,2.0,0.0,3.0,0.0,0.0,8.0,14.9,-12.0,23.0,2014-2015
845,46,46.0,2015-01-28,22,UTA,home,LAC,-5,0,620.0,3.0,5.0,0.6,0.0,0.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,7.0,5.1,-2.0,8.0,2014-2015
846,47,47.0,2015-01-30,22,UTA,home,GSW,10,0,1481.0,4.0,7.0,0.571,0.0,0.0,0.0,2.0,6.0,0.333,6.0,4.0,10.0,0.0,0.0,2.0,1.0,2.0,10.0,10.1,5.0,14.0,2014-2015
847,48,48.0,2015-02-03,22,UTA,away,POR,-1,0,1962.0,3.0,5.0,0.6,0.0,0.0,0.0,1.0,2.0,0.5,5.0,10.0,15.0,1.0,1.0,2.0,1.0,4.0,7.0,11.3,-2.0,22.0,2014-2015
848,49,49.0,2015-02-04,22,UTA,home,MEM,-10,0,1488.0,2.0,5.0,0.4,0.0,0.0,0.0,4.0,8.0,0.5,3.0,3.0,6.0,0.0,2.0,3.0,0.0,3.0,8.0,9.6,-10.0,12.0,2014-2015
849,50,50.0,2015-02-06,22,UTA,away,PHO,-7,0,1620.0,6.0,7.0,0.857,0.0,0.0,0.0,2.0,4.0,0.5,3.0,9.0,12.0,4.0,1.0,1.0,1.0,3.0,14.0,17.8,-15.0,28.0,2014-2015
850,51,51.0,2015-02-07,22,UTA,home,SAC,12,0,1028.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,5.0,0.0,0.0,2.0,0.0,6.0,4.0,3.9,-4.0,9.0,2014-2015
851,52,52.0,2015-02-09,22,UTA,away,NOP,4,0,1347.0,4.0,6.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,8.0,9.3,17.0,14.0,2014-2015
852,53,53.0,2015-02-11,22,UTA,away,DAL,-5,0,1590.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,0.333,3.0,2.0,5.0,1.0,1.0,4.0,0.0,4.0,2.0,3.2,-6.0,5.0,2014-2015
853,54,54.0,2015-02-20,22,UTA,home,POR,16,1,1427.0,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,0.0,5.0,1.0,4.0,4.0,7.1,-1.0,16.0,2014-2015
854,55,55.0,2015-02-23,22,UTA,home,SAS,9,1,1857.0,3.0,6.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,3.0,11.0,14.0,1.0,2.0,3.0,1.0,1.0,7.0,12.4,9.0,22.0,2014-2015
855,56,56.0,2015-02-25,22,UTA,home,LAL,-3,1,2136.0,6.0,11.0,0.545,0.0,0.0,0.0,4.0,7.0,0.571,8.0,6.0,14.0,2.0,1.0,3.0,1.0,1.0,16.0,20.0,-6.0,27.0,2014-2015
856,57,57.0,2015-02-27,22,UTA,away,DEN,22,1,1904.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,5.0,8.0,1.0,0.0,6.0,3.0,1.0,10.0,13.9,12.0,22.0,2014-2015
857,58,58.0,2015-02-28,22,UTA,home,MIL,7,1,1925.0,3.0,3.0,1.0,0.0,0.0,0.0,6.0,9.0,0.667,1.0,9.0,10.0,0.0,2.0,3.0,4.0,2.0,12.0,12.6,-2.0,20.0,2014-2015
858,59,59.0,2015-03-03,22,UTA,away,MEM,11,1,2169.0,6.0,10.0,0.6,0.0,0.0,0.0,3.0,4.0,0.75,6.0,18.0,24.0,2.0,0.0,0.0,2.0,2.0,15.0,18.2,5.0,34.0,2014-2015
859,60,60.0,2015-03-04,22,UTA,away,BOS,-1,1,2141.0,3.0,9.0,0.333,0.0,0.0,0.0,4.0,6.0,0.667,3.0,13.0,16.0,3.0,1.0,3.0,2.0,2.0,10.0,12.5,-4.0,23.0,2014-2015
860,61,61.0,2015-03-06,22,UTA,away,PHI,6,1,2120.0,3.0,6.0,0.5,0.0,0.0,0.0,3.0,4.0,0.75,2.0,13.0,15.0,0.0,2.0,1.0,2.0,1.0,9.0,11.2,0.0,21.0,2014-2015
861,62,62.0,2015-03-08,22,UTA,away,BRK,7,1,2162.0,1.0,4.0,0.25,0.0,0.0,0.0,2.0,2.0,1.0,4.0,7.0,11.0,5.0,0.0,2.0,3.0,3.0,4.0,7.2,1.0,16.0,2014-2015
862,63,63.0,2015-03-10,22,UTA,home,NYK,5,1,2256.0,4.0,8.0,0.5,0.0,0.0,0.0,2.0,5.0,0.4,2.0,12.0,14.0,1.0,3.0,4.0,1.0,1.0,10.0,14.9,2.0,24.0,2014-2015
863,64,64.0,2015-03-12,22,UTA,home,HOU,18,1,2133.0,8.0,11.0,0.727,0.0,0.0,0.0,3.0,3.0,1.0,12.0,10.0,22.0,2.0,0.0,4.0,1.0,2.0,19.0,28.3,11.0,43.0,2014-2015
864,65,65.0,2015-03-14,22,UTA,home,DET,3,1,2324.0,5.0,8.0,0.625,0.0,0.0,0.0,0.0,2.0,0.0,5.0,14.0,19.0,1.0,1.0,2.0,2.0,1.0,10.0,14.0,11.0,26.0,2014-2015
865,66,66.0,2015-03-16,22,UTA,home,CHO,28,1,1793.0,2.0,4.0,0.5,0.0,0.0,0.0,5.0,8.0,0.625,4.0,16.0,20.0,2.0,0.0,1.0,3.0,2.0,9.0,11.7,21.0,24.0,2014-2015
866,67,67.0,2015-03-18,22,UTA,home,WAS,-4,1,2240.0,3.0,5.0,0.6,0.0,0.0,0.0,3.0,8.0,0.375,5.0,9.0,14.0,4.0,1.0,2.0,1.0,1.0,9.0,14.7,-11.0,22.0,2014-2015
867,68,68.0,2015-03-19,22,UTA,away,LAL,7,1,2163.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,7.0,7.0,0.0,1.0,3.0,1.0,2.0,3.0,5.7,1.0,12.0,2014-2015
868,69,69.0,2015-03-21,22,UTA,away,GSW,-15,1,2036.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,0.833,3.0,6.0,9.0,3.0,1.0,0.0,1.0,4.0,5.0,5.5,-10.0,11.0,2014-2015
869,70,70.0,2015-03-23,22,UTA,home,MIN,-2,1,2486.0,7.0,11.0,0.636,0.0,0.0,0.0,4.0,8.0,0.5,11.0,6.0,17.0,1.0,1.0,6.0,1.0,3.0,18.0,24.7,0.0,34.0,2014-2015
870,71,71.0,2015-03-25,22,UTA,home,POR,-3,1,2025.0,5.0,8.0,0.625,0.0,0.0,0.0,2.0,4.0,0.5,2.0,8.0,10.0,0.0,0.0,0.0,1.0,4.0,12.0,8.8,-8.0,16.0,2014-2015
871,72,72.0,2015-03-27,22,UTA,away,DEN,-16,1,2074.0,5.0,7.0,0.714,0.0,0.0,0.0,4.0,4.0,1.0,4.0,10.0,14.0,3.0,0.0,1.0,1.0,0.0,14.0,18.7,1.0,29.0,2014-2015
872,73,73.0,2015-03-28,22,UTA,home,OKC,5,1,2460.0,3.0,6.0,0.5,0.0,0.0,0.0,7.0,10.0,0.7,7.0,8.0,15.0,1.0,3.0,4.0,0.0,5.0,13.0,20.6,6.0,30.0,2014-2015
873,74,74.0,2015-03-30,22,UTA,away,MIN,20,1,2208.0,4.0,7.0,0.571,0.0,0.0,0.0,7.0,9.0,0.778,5.0,7.0,12.0,2.0,1.0,3.0,1.0,2.0,15.0,19.2,26.0,27.0,2014-2015
874,75,75.0,2015-04-01,22,UTA,home,DEN,14,1,1804.0,7.0,7.0,1.0,0.0,0.0,0.0,6.0,11.0,0.545,3.0,9.0,12.0,2.0,1.0,2.0,2.0,3.0,20.0,21.3,20.0,30.0,2014-2015
875,76,76.0,2015-04-04,22,UTA,away,PHO,-2,1,2266.0,2.0,5.0,0.4,0.0,0.0,0.0,4.0,6.0,0.667,3.0,12.0,15.0,2.0,1.0,1.0,5.0,1.0,8.0,7.9,6.0,17.0,2014-2015
876,77,77.0,2015-04-05,22,UTA,away,SAC,6,1,2294.0,5.0,7.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,3.0,1.0,2.0,3.0,4.0,10.0,10.9,10.0,20.0,2014-2015
877,78,78.0,2015-04-08,22,UTA,home,SAC,12,1,1777.0,4.0,7.0,0.571,0.0,0.0,0.0,4.0,8.0,0.5,4.0,6.0,10.0,3.0,1.0,2.0,1.0,2.0,12.0,14.4,4.0,20.0,2014-2015
878,79,79.0,2015-04-10,22,UTA,home,MEM,-1,1,2158.0,7.0,11.0,0.636,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,14.0,2.0,0.0,3.0,3.0,3.0,14.0,15.4,-11.0,26.0,2014-2015
879,80,80.0,2015-04-11,22,UTA,away,POR,6,1,2102.0,2.0,7.0,0.286,0.0,0.0,0.0,2.0,4.0,0.5,3.0,8.0,11.0,1.0,2.0,2.0,3.0,2.0,6.0,5.9,-12.0,12.0,2014-2015
880,81,81.0,2015-04-13,22,UTA,home,DAL,17,1,2007.0,9.0,16.0,0.563,0.0,0.0,0.0,2.0,3.0,0.667,5.0,12.0,17.0,3.0,1.0,3.0,1.0,2.0,20.0,22.5,15.0,35.0,2014-2015
881,82,82.0,2015-04-15,22,UTA,away,HOU,-26,1,1458.0,3.0,6.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,3.0,5.0,8.0,0.0,1.0,3.0,2.0,0.0,8.0,9.7,-26.0,15.0,2014-2015
882,1,1.0,2024-10-22,32,MIN,away,LAL,-7,1,2120.0,5.0,8.0,0.625,0.0,0.0,0.0,3.0,4.0,0.75,3.0,11.0,14.0,2.0,0.0,1.0,1.0,4.0,13.0,13.9,-10.0,25.0,2024-2025
883,2,2.0,2024-10-24,32,MIN,away,SAC,2,1,2078.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,1.0,10.0,11.0,1.0,2.0,0.0,3.0,4.0,3.0,3.4,-6.0,12.0,2024-2025
884,3,3.0,2024-10-26,32,MIN,home,TOR,11,1,2339.0,6.0,8.0,0.75,0.0,0.0,0.0,3.0,4.0,0.75,2.0,10.0,12.0,1.0,1.0,4.0,1.0,3.0,15.0,18.1,20.0,29.0,2024-2025
885,4,4.0,2024-10-29,32,MIN,home,DAL,-6,1,1871.0,2.0,5.0,0.4,0.0,0.0,0.0,3.0,5.0,0.6,4.0,4.0,8.0,1.0,0.0,0.0,2.0,3.0,7.0,5.0,-8.0,9.0,2024-2025
886,5,5.0,2024-11-01,32,MIN,home,DEN,3,1,2158.0,7.0,10.0,0.7,0.0,0.0,0.0,3.0,4.0,0.75,4.0,10.0,14.0,3.0,1.0,2.0,2.0,3.0,17.0,19.5,7.0,31.0,2024-2025
887,6,6.0,2024-11-02,32,MIN,away,SAS,-10,1,1386.0,3.0,8.0,0.375,0.0,0.0,0.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,10.0,6.8,-8.0,9.0,2024-2025
888,7,7.0,2024-11-04,32,MIN,home,CHO,21,1,1791.0,4.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,4.0,0.0,1.0,1.0,2.0,8.0,11.0,15.0,19.0,2024-2025
889,8,8.0,2024-11-07,32,MIN,away,CHI,16,1,1907.0,9.0,11.0,0.818,0.0,0.0,0.0,3.0,3.0,1.0,3.0,6.0,9.0,3.0,0.0,1.0,2.0,4.0,21.0,20.0,23.0,30.0,2024-2025
890,9,9.0,2024-11-08,32,MIN,home,POR,25,1,1352.0,4.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,15.0,2.0,0.0,3.0,2.0,5.0,8.0,11.7,18.0,25.0,2024-2025
891,10,10.0,2024-11-10,32,MIN,home,MIA,-1,1,1950.0,2.0,4.0,0.5,0.0,0.0,0.0,3.0,3.0,1.0,6.0,7.0,13.0,1.0,1.0,2.0,2.0,1.0,7.0,12.0,-4.0,20.0,2024-2025
892,11,11.0,2024-11-12,32,MIN,away,POR,-14,1,1967.0,2.0,3.0,0.667,0.0,0.0,0.0,5.0,6.0,0.833,0.0,8.0,8.0,4.0,1.0,1.0,4.0,2.0,9.0,9.4,-7.0,17.0,2024-2025
893,12,12.0,2024-11-13,32,MIN,away,POR,-8,1,2012.0,4.0,8.0,0.5,0.0,0.0,0.0,4.0,5.0,0.8,7.0,3.0,10.0,0.0,0.0,0.0,1.0,3.0,12.0,11.2,-8.0,16.0,2024-2025
894,13,13.0,2024-11-15,32,MIN,away,SAC,4,1,2459.0,5.0,7.0,0.714,0.0,0.0,0.0,1.0,1.0,1.0,3.0,8.0,11.0,2.0,0.0,3.0,1.0,2.0,11.0,14.3,11.0,24.0,2024-2025
895,14,14.0,2024-11-17,32,MIN,home,PHO,3,1,2208.0,4.0,8.0,0.5,0.0,0.0,0.0,3.0,4.0,0.75,4.0,6.0,10.0,2.0,0.0,4.0,3.0,2.0,11.0,11.6,4.0,19.0,2024-2025
896,15,15.0,2024-11-21,32,MIN,away,TOR,-5,1,2142.0,4.0,5.0,0.8,0.0,0.0,0.0,5.0,6.0,0.833,4.0,7.0,11.0,2.0,1.0,2.0,3.0,3.0,13.0,15.2,0.0,24.0,2024-2025
897,16,16.0,2024-11-24,32,MIN,away,BOS,-2,1,2069.0,4.0,5.0,0.8,0.0,0.0,0.0,2.0,2.0,1.0,8.0,12.0,20.0,0.0,0.0,0.0,0.0,2.0,10.0,16.5,-4.0,29.0,2024-2025
898,17,17.0,2024-11-26,32,MIN,home,HOU,-6,1,2629.0,2.0,3.0,0.667,0.0,0.0,0.0,1.0,2.0,0.5,3.0,13.0,16.0,2.0,0.0,1.0,1.0,5.0,5.0,8.4,4.0,21.0,2024-2025
899,18,18.0,2024-11-27,32,MIN,home,SAC,-11,1,2215.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,6.0,0.833,2.0,5.0,7.0,3.0,0.0,4.0,0.0,3.0,9.0,14.6,-9.0,22.0,2024-2025
900,19,19.0,2024-11-29,32,MIN,home,LAC,1,1,2565.0,3.0,7.0,0.429,0.0,0.0,0.0,2.0,4.0,0.5,4.0,8.0,12.0,3.0,1.0,1.0,3.0,3.0,8.0,8.3,9.0,16.0,2024-2025
901,20,20.0,2024-12-02,32,MIN,home,LAL,29,1,1931.0,7.0,8.0,0.875,0.0,0.0,0.0,3.0,4.0,0.75,6.0,6.0,12.0,0.0,1.0,0.0,2.0,3.0,17.0,17.6,17.0,26.0,2024-2025
902,21,21.0,2024-12-04,32,MIN,away,LAC,28,1,1768.0,3.0,4.0,0.75,0.0,0.0,0.0,2.0,2.0,1.0,1.0,8.0,9.0,7.0,5.0,1.0,0.0,2.0,8.0,19.3,21.0,29.0,2024-2025
903,22,22.0,2024-12-06,32,MIN,away,GSW,17,1,2112.0,6.0,10.0,0.6,0.0,0.0,0.0,5.0,5.0,1.0,2.0,9.0,11.0,1.0,1.0,0.0,3.0,3.0,17.0,14.0,19.0,23.0,2024-2025
904,23,23.0,2024-12-08,32,MIN,away,GSW,-8,1,2273.0,1.0,3.0,0.333,0.0,0.0,0.0,2.0,4.0,0.5,1.0,8.0,9.0,1.0,1.0,3.0,2.0,3.0,4.0,5.2,-12.0,12.0,2024-2025
905,24,24.0,2024-12-13,32,MIN,home,LAL,10,1,2268.0,5.0,8.0,0.625,0.0,0.0,0.0,2.0,4.0,0.5,5.0,8.0,13.0,2.0,1.0,1.0,0.0,1.0,12.0,16.2,3.0,24.0,2024-2025
906,25,25.0,2024-12-15,32,MIN,away,SAS,14,1,2085.0,5.0,11.0,0.455,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,9.0,2.0,1.0,1.0,2.0,2.0,10.0,8.5,8.0,14.0,2024-2025
907,26,26.0,2024-12-19,32,MIN,home,NYK,-26,1,1338.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.25,1.0,3.0,4.0,0.0,2.0,0.0,0.0,2.0,3.0,4.3,-37.0,6.0,2024-2025
908,27,27.0,2024-12-21,32,MIN,home,GSW,-10,1,2210.0,7.0,8.0,0.875,0.0,0.0,0.0,4.0,7.0,0.571,2.0,10.0,12.0,2.0,1.0,1.0,1.0,0.0,18.0,20.5,-3.0,29.0,2024-2025
909,28,28.0,2024-12-23,32,MIN,away,ATL,-13,1,1699.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,3.0,1.0,2.0,-0.5,-16.0,3.0,2024-2025
910,29,29.0,2024-12-25,32,MIN,away,DAL,6,1,2366.0,6.0,7.0,0.857,0.0,0.0,0.0,2.0,2.0,1.0,2.0,8.0,10.0,0.0,1.0,2.0,1.0,3.0,14.0,15.5,8.0,25.0,2024-2025
911,30,30.0,2024-12-27,32,MIN,away,HOU,1,1,1717.0,3.0,5.0,0.6,0.0,0.0,0.0,1.0,6.0,0.167,5.0,4.0,9.0,0.0,0.0,2.0,0.0,2.0,7.0,8.0,-18.0,11.0,2024-2025
912,31,31.0,2024-12-29,32,MIN,home,SAS,2,1,1833.0,6.0,12.0,0.5,0.0,0.0,0.0,5.0,6.0,0.833,11.0,4.0,15.0,2.0,0.0,2.0,1.0,4.0,17.0,19.7,-1.0,28.0,2024-2025
913,32,32.0,2024-12-31,32,MIN,away,OKC,-8,1,1865.0,3.0,6.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,2.0,5.0,7.0,1.0,0.0,2.0,1.0,2.0,8.0,8.2,3.0,14.0,2024-2025
914,33,33.0,2025-01-02,32,MIN,home,BOS,-3,1,1670.0,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,6.0,6.6,-6.0,11.0,2024-2025
915,34,34.0,2025-01-04,32,MIN,away,DET,-14,1,1772.0,3.0,6.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,2.0,3.0,2.0,6.0,2.4,-2.0,6.0,2024-2025
